PARTICIPANT_ID,EXPERIMENT_STARTED,PC_NAME,TRIALS,EMS_NUMBER,AGE,VISION,DEBRIEFING,RANK,IS_THREATENING,SPATIAL_FREQUENCY,CONTRAST-NORMALIZATION,IMG_NAME,MASK_NAME,KEY_PRESSED,CORRECT_ANSWER,REACTION_TIME_IN_MILLIES,EST_DISPLAY_TIME
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,33,threatening,NoFilter,contrast-normalized,wesp 10_FS_norm,/mask044.png,s,True,276.207,50.398
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,34,threatening,NoFilter,contrast-normalized,wesp 13_FS_norm,/mask053.png,s,True,187.115,50.325
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,35,threatening,HSF,contrast-normalized,wesp 5_HSF_norm,/mask072.png,s,True,294.207,50.514
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,36,non-threatening,LSF,contrast-normalized,vlieg 26_LSF_norm,/mask026.png,l,True,262.198,50.356
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,37,non-threatening,LSF,contrast-normalized,vlieg 16_LSF_norm,/mask002.png,l,True,294.175,50.488
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,38,non-threatening,HSF,no-normalization,salamander 4_HSF_unnorm,/mask010.png,l,True,261.184,50.946
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,39,non-threatening,LSF,contrast-normalized,vlieg 19_LSF_norm,/mask085.png,l,True,286.184,50.326
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,40,non-threatening,HSF,contrast-normalized,salamander 17_HSF_norm,/mask090.png,s,False,582.392,50.311
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,41,threatening,NoFilter,contrast-normalized,Slang 7_FS_norm,/mask060.png,s,True,226.177,50.432
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,42,non-threatening,HSF,no-normalization,vlieg 20_HSF_unnorm,/mask095.png,l,True,124.07,50.531
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,43,non-threatening,LSF,contrast-normalized,salamander 16_LSF_norm,/mask074.png,s,False,417.29,50.492
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,44,threatening,LSF,contrast-normalized,slang 28_LSF_norm,/mask031.png,s,True,301.213,49.4
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,45,non-threatening,NoFilter,contrast-normalized,salamander 2_FS_norm,/mask037.png,l,True,331.233,50.205
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,46,non-threatening,HSF,no-normalization,vlieg 8_HSF_unnorm,/mask069.png,l,True,177.138,50.378
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,47,non-threatening,LSF,contrast-normalized,salamander 11_LSF_norm,/mask025.png,l,True,445.316,50.223
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,48,threatening,HSF,no-normalization,slang 20_HSF_unnorm,/mask023.png,l,False,231.163,50.194
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,49,non-threatening,LSF,no-normalization,vlieg 29_LSF_unnorm,/mask062.png,l,True,257.177,51.362
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,50,non-threatening,HSF,no-normalization,vlieg 22_HSF_unnorm,/mask093.png,l,True,129.11,50.012
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,51,threatening,NoFilter,contrast-normalized,Slang 6_FS_norm,/mask050.png,s,True,287.203,50.348
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,52,threatening,HSF,contrast-normalized,wesp 14_HSF_norm,/mask001.png,s,True,286.185,50.059
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,53,threatening,NoFilter,contrast-normalized,wesp 6_FS_norm,/mask045.png,s,True,237.15,50.131
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,54,non-threatening,HSF,no-normalization,salamander 26_HSF_unnorm,/mask012.png,l,True,279.179,50.251
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,55,non-threatening,LSF,no-normalization,vlieg 3_LSF_unnorm,/mask064.png,l,True,454.332,50.323
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,56,non-threatening,LSF,contrast-normalized,salamander 13_LSF_norm,/mask054.png,l,True,239.151,50.338
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,57,non-threatening,HSF,contrast-normalized,vlieg 11_HSF_norm,/mask091.png,s,False,353.231,50.314
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,58,threatening,HSF,contrast-normalized,slang 11_HSF_norm,/mask077.png,s,True,309.214,50.391
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,59,non-threatening,NoFilter,contrast-normalized,vlieg 14_FS_norm,/mask011.png,l,True,316.208,50.294
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,60,non-threatening,HSF,contrast-normalized,vlieg 7_HSF_norm,/mask079.png,l,True,227.143,50.222
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,61,threatening,HSF,no-normalization,Slang 10_HSF_unnorm,/mask080.png,l,False,109.06,50.371
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,62,threatening,HSF,no-normalization,Slang 27_HSF_unnorm,/mask088.png,l,False,187.133,49.476
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,63,threatening,HSF,contrast-normalized,slang 30_HSF_norm,/mask034.png,s,True,519.351,50.819
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,64,non-threatening,HSF,contrast-normalized,vlieg 17_HSF_norm,/mask067.png,s,False,333.246,50.278
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,65,threatening,LSF,no-normalization,slang 21_LSF_unnorm,/mask098.png,l,False,355.251,51.143
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,66,non-threatening,HSF,no-normalization,salamander 24_HSF_unnorm,/mask068.png,l,True,192.135,50.387
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,67,threatening,LSF,no-normalization,wesp 15_LSF_unnorm,/mask094.png,s,True,259.201,50.371
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,68,non-threatening,LSF,no-normalization,salamander 20_LSF_unnorm,/mask065.png,l,True,300.212,50.138
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,69,threatening,HSF,contrast-normalized,wesp 28_HSF_norm,/mask084.png,s,True,243.154,50.194
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,70,non-threatening,HSF,no-normalization,vlieg 23_HSF_unnorm,/mask013.png,l,True,204.127,51.14
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,71,threatening,LSF,no-normalization,Slang 3_LSF_unnorm,/mask004.png,s,True,152.09,50.567
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,72,non-threatening,HSF,contrast-normalized,salamander 9_HSF_norm,/mask003.png,s,False,260.167,50.552
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,73,non-threatening,NoFilter,contrast-normalized,vlieg 27_FS_norm,/mask005.png,l,True,253.197,50.418
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,74,threatening,LSF,contrast-normalized,wesp 23_LSF_norm,/mask057.png,s,True,190.117,50.405
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,75,non-threatening,HSF,contrast-normalized,salamander 28_HSF_norm,/mask086.png,s,False,290.204,50.574
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,76,non-threatening,NoFilter,contrast-normalized,salamander 22_FS_norm,/mask016.png,l,True,241.187,50.313
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,77,non-threatening,HSF,contrast-normalized,vlieg 30_HSF_norm,/mask006.png,l,True,490.363,50.144
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,78,threatening,LSF,no-normalization,Slang 8_LSF_unnorm,/mask017.png,s,True,225.154,50.571
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,79,threatening,HSF,contrast-normalized,wesp 11_HSF_norm,/mask043.png,l,False,172.122,50.471
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,80,threatening,LSF,no-normalization,hoornaar 2_LSF_unnorm,/mask019.png,s,True,305.224,50.445
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,81,non-threatening,NoFilter,contrast-normalized,vlieg 24_FS_norm,/mask030.png,l,True,119.082,50.16
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,82,threatening,LSF,contrast-normalized,wesp 4_LSF_norm,/mask018.png,s,True,308.234,50.4
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,83,threatening,NoFilter,contrast-normalized,Slang 5_FS_norm,/mask022.png,s,True,259.166,50.036
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,84,non-threatening,HSF,no-normalization,salamander 18_HSF_unnorm,/mask039.png,l,True,99.053,50.386
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,85,threatening,NoFilter,contrast-normalized,wesp 19_FS_norm,/mask042.png,s,True,307.217,50.023
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,86,threatening,HSF,contrast-normalized,slang 12_HSF_norm,/mask029.png,l,False,506.339,50.545
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,87,threatening,LSF,no-normalization,slang 14_LSF_unnorm,/mask073.png,s,True,273.205,50.13
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,88,non-threatening,NoFilter,contrast-normalized,vlieg 28_FS_norm,/mask070.png,l,True,288.222,50.208
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,89,threatening,HSF,no-normalization,wesp 17_HSF_unnorm,/mask046.png,l,False,240.164,49.945
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,90,threatening,LSF,contrast-normalized,slang 29_LSF_norm,/mask096.png,s,True,241.169,50.296
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,91,threatening,LSF,contrast-normalized,wesp 27_LSF_norm,/mask061.png,s,True,227.161,50.232
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,92,threatening,LSF,no-normalization,wesp 25_LSF_unnorm,/mask028.png,s,True,173.105,50.11
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,93,non-threatening,NoFilter,contrast-normalized,salamander 21_FS_norm,/mask008.png,l,True,256.18,50.313
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,94,non-threatening,NoFilter,contrast-normalized,salamander 1_FS_norm,/mask033.png,l,True,154.091,50.89
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,95,non-threatening,LSF,no-normalization,salamander 3_LSF_unnorm,/mask059.png,l,True,63.062,50.511
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,96,threatening,HSF,no-normalization,wesp 26_HSF_unnorm,/mask056.png,l,False,152.114,50.306
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,97,non-threatening,HSF,no-normalization,salamander 25_HSF_unnorm,/mask048.png,l,True,140.094,50.391
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,98,threatening,HSF,no-normalization,slang 16_HSF_unnorm,/mask036.png,l,False,322.24,50.153
50,20/03/2021 22:31:52,PC_1,100,1,21,F,Yes,99,non-threatening,NoFilter,contrast-normalized,salamander 14_FS_norm,/mask014.png,l,True,144.114,50.271
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,0,non-threatening,LSF,contrast-normalized,salamander 4_LSF_norm,/mask030.png,l,True,702.597,50.252
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,1,threatening,LSF,contrast-normalized,Slang 1_LSF_norm,/mask081.png,l,False,251.182,50.478
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,2,threatening,HSF,no-normalization,Slang 2_HSF_unnorm,/mask000.png,s,True,325.229,50.568
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,3,threatening,NoFilter,contrast-normalized,Slang 27_FS_norm,/mask042.png,s,True,290.192,50.259
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,4,non-threatening,LSF,contrast-normalized,salamander 11_LSF_norm,/mask031.png,s,False,290.192,49.529
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,5,threatening,HSF,contrast-normalized,slang 11_HSF_norm,/mask048.png,s,True,257.187,50.065
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,6,non-threatening,NoFilter,contrast-normalized,vlieg 20_FS_norm,/mask090.png,s,False,385.272,50.943
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,7,non-threatening,LSF,no-normalization,salamander 16_LSF_unnorm,/mask098.png,s,False,525.357,50.049
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,8,non-threatening,HSF,no-normalization,vlieg 6_HSF_unnorm,/mask027.png,s,False,659.452,50.454
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,9,non-threatening,LSF,contrast-normalized,vlieg 18_LSF_norm,/mask024.png,s,False,547.784,50.524
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,10,non-threatening,LSF,contrast-normalized,salamander 28_LSF_norm,/mask075.png,s,False,744.743,50.284
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,11,non-threatening,NoFilter,contrast-normalized,salamander 18_FS_norm,/mask002.png,s,False,230.151,50.168
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,12,non-threatening,HSF,no-normalization,vlieg 28_HSF_unnorm,/mask052.png,s,False,712.929,50.274
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,13,threatening,HSF,contrast-normalized,wesp 5_HSF_norm,/mask070.png,s,True,271.204,50.426
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,14,threatening,LSF,no-normalization,wesp 16_LSF_unnorm,/mask051.png,s,True,432.31,50.083
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,15,non-threatening,NoFilter,contrast-normalized,salamander 10_FS_norm,/mask059.png,s,False,329.232,50.299
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,16,threatening,NoFilter,contrast-normalized,wesp 20_FS_norm,/mask083.png,l,False,198.128,50.018
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,17,threatening,NoFilter,contrast-normalized,slang 21_FS_norm,/mask028.png,s,True,257.181,50.409
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,18,non-threatening,HSF,contrast-normalized,salamander 26_HSF_norm,/mask017.png,s,False,905.638,50.901
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,19,threatening,HSF,contrast-normalized,wesp 11_HSF_norm,/mask012.png,l,False,416.294,50.126
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,20,non-threatening,HSF,no-normalization,salamander 27_HSF_unnorm,/mask078.png,l,True,673.476,50.441
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,21,threatening,LSF,contrast-normalized,hoornaar 2_LSF_norm,/mask080.png,s,True,562.397,50.366
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,22,threatening,LSF,no-normalization,slang 15_LSF_unnorm,/mask036.png,s,True,431.309,49.863
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,23,non-threatening,LSF,contrast-normalized,vlieg 29_LSF_norm,/mask038.png,l,True,456.322,50.134
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,24,non-threatening,HSF,contrast-normalized,salamander 22_HSF_norm,/mask096.png,s,False,584.417,49.997
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,25,threatening,NoFilter,contrast-normalized,wesp 27_FS_norm,/mask095.png,l,False,356.234,50.226
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,26,non-threatening,NoFilter,contrast-normalized,vlieg 12_FS_norm,/mask049.png,l,True,465.315,50.101
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,27,non-threatening,HSF,contrast-normalized,salamander 2_HSF_norm,/mask056.png,l,True,266.189,50.59
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,28,threatening,LSF,contrast-normalized,Slang 7_LSF_norm,/mask050.png,s,True,275.194,50.273
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,29,threatening,NoFilter,contrast-normalized,Slang 22_FS_norm,/mask046.png,s,True,259.188,50.121
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,30,non-threatening,NoFilter,contrast-normalized,salamander 20_FS_norm,/mask014.png,l,True,235.148,50.249
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,31,non-threatening,LSF,no-normalization,vlieg 7_LSF_unnorm,/mask040.png,l,True,205.135,50.035
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,32,non-threatening,NoFilter,contrast-normalized,vlieg 19_FS_norm,/mask041.png,l,True,223.147,50.035
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,33,threatening,HSF,no-normalization,slang 14_HSF_unnorm,/mask008.png,l,False,266.201,49.612
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,34,threatening,HSF,no-normalization,Slang 10_HSF_unnorm,/mask091.png,l,False,18.024,49.769
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,35,threatening,LSF,no-normalization,slang 16_LSF_unnorm,/mask065.png,s,True,284.204,50.485
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,36,threatening,NoFilter,contrast-normalized,slang 31_FS_norm,/mask001.png,l,False,292.194,50.198
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,37,non-threatening,HSF,no-normalization,salamander 13_HSF_unnorm,/mask084.png,l,True,164.103,50.199
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,38,threatening,LSF,contrast-normalized,slang 13_LSF_norm,/mask018.png,s,True,312.208,50.256
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,39,threatening,HSF,no-normalization,Slang 8_HSF_unnorm,/mask010.png,l,False,398.281,50.215
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,40,non-threatening,LSF,no-normalization,vlieg 14_LSF_unnorm,/mask097.png,l,True,43.017,50.259
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,41,threatening,LSF,contrast-normalized,wesp 4_LSF_norm,/mask064.png,l,False,115.082,50.581
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,42,threatening,LSF,no-normalization,slang 28_LSF_unnorm,/mask066.png,l,False,251.181,50.775
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,43,threatening,LSF,no-normalization,wesp 14_LSF_unnorm,/mask069.png,l,False,44.031,49.515
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,44,threatening,HSF,no-normalization,wesp 25_HSF_unnorm,/mask005.png,l,False,125.089,50.078
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,45,non-threatening,LSF,no-normalization,salamander 5_LSF_unnorm,/mask074.png,l,True,178.84,50.286
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,46,threatening,HSF,no-normalization,wesp 28_HSF_unnorm,/mask022.png,l,False,884.613,50.213
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,47,non-threatening,HSF,contrast-normalized,vlieg 30_HSF_norm,/mask026.png,l,True,157.111,50.345
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,48,threatening,HSF,contrast-normalized,wesp 10_HSF_norm,/mask029.png,l,False,409.302,50.207
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,49,threatening,HSF,no-normalization,Slang 4_HSF_unnorm,/mask016.png,l,False,652.461,50.053
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,50,non-threatening,HSF,no-normalization,salamander 25_HSF_unnorm,/mask060.png,l,True,357.257,50.514
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,51,non-threatening,HSF,contrast-normalized,vlieg 23_HSF_norm,/mask092.png,l,True,362.256,50.474
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,52,threatening,NoFilter,contrast-normalized,wesp 18_FS_norm,/mask037.png,l,False,63.049,50.427
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,53,threatening,HSF,contrast-normalized,Slang 5_HSF_norm,/mask015.png,l,False,248.175,50.251
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,54,non-threatening,NoFilter,contrast-normalized,salamander 23_FS_norm,/mask009.png,l,True,168.12,50.693
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,55,non-threatening,HSF,contrast-normalized,vlieg 27_HSF_norm,/mask007.png,l,True,419.296,50.141
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,56,non-threatening,HSF,no-normalization,salamander 1_HSF_unnorm,/mask057.png,l,True,270.178,50.082
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,57,non-threatening,LSF,contrast-normalized,vlieg 31_LSF_norm,/mask093.png,l,True,288.191,50.683
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,58,threatening,LSF,contrast-normalized,Slang 25_LSF_norm,/mask021.png,s,True,239.173,50.615
88,20/03/2021 23:15:52,PC_1,100,99,45,n,5,59,non-threatening,HSF,contrast-normalized,salamander 17_HSF_norm,/mask020.png,l,True,415.305,50.151
